Place ID,latitude,longitude,Restaurant Name,Address,City,State,Country,ZIP Code,Alcohol Availability,Smoking Area,Dress Code,Accessibility,Price Range,Ambience,Area,Other Services,Cuisine Type,Parking Availability,Payment Methods,Opening Hours,Operating Days,User ID,Rating,Food Rating,Service Rating,U latitude,U longitude,Smoking Habit,Drinking Habit,Dress Preference,Preferred Ambience,Transport Mode,Marital Status,People Under Charge,Birth Year,Interest,Personality,Religion,Activity Level,Favorite Color,Weight (kg),Budget,Height (cm),Preferred Payment Method,User Preference
132856,22.1513782,-100.9746337,Unicols Pizza,Plaza Del Carmen,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Not Permitted,Informal,Completely,Low,Familiar,Closed,Internet,Italian,Yes,Cash,10:30-22:30;,Mon;Tue;Wed;Thu;Fri;,U1054,Satisfied,Satisfied,Satisfied,22.150683,-100.975342,False,Social drinker,Formal,Family,Public,Single,Independent,1992,Technology,Thrifty protector,Catholic,Student,Blue,59,Medium,1.7,Cash,Mexican
132856,22.1513782,-100.9746337,Unicols Pizza,Plaza Del Carmen,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Not Permitted,Informal,Completely,Low,Familiar,Closed,Internet,Italian,Yes,Cash,10:30-22:30;,Mon;Tue;Wed;Thu;Fri;,U1101,Neutral,Dissatisfied,Neutral,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Chinese
132856,22.1513782,-100.9746337,Unicols Pizza,Plaza Del Carmen,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Not Permitted,Informal,Completely,Low,Familiar,Closed,Internet,Italian,Yes,Cash,10:30-22:30;,Mon;Tue;Wed;Thu;Fri;,U1032,Neutral,Neutral,Dissatisfied,22.169184,-100.986843,False,Abstemious,Formal,Family,Public,Single,Independent,1989,Variety,Hard worker,Catholic,Student,Blue,40,Medium,1.75,Cash,Mexican
132856,22.1513782,-100.9746337,Unicols Pizza,Plaza Del Carmen,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Not Permitted,Informal,Completely,Low,Familiar,Closed,Internet,Italian,Yes,Cash,10:30-22:30;,Mon;Tue;Wed;Thu;Fri;,U1135,Dissatisfied,Dissatisfied,Dissatisfied,22.170396,-100.949936,False,Casual drinker,Informal,Family,On foot,Single,Kids,1988,Variety,Hunter ostentatious,Catholic,Student,Purple,66,Low,1.54,Cash,Organic-Healthy
132856,22.1513782,-100.9746337,Unicols Pizza,Plaza Del Carmen,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Not Permitted,Informal,Completely,Low,Familiar,Closed,Internet,Italian,Yes,Cash,10:30-22:30;,Mon;Tue;Wed;Thu;Fri;,U1109,Neutral,Neutral,Neutral,22.303308,-101.05468,False,Abstemious,Formal,Solitary,Public,Single,Independent,1989,Eco friendly,Thrifty protector,Catholic,Student,Blue,57,Low,1.72,Cash,Mexican
132856,22.1513782,-100.9746337,Unicols Pizza,Plaza Del Carmen,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Not Permitted,Informal,Completely,Low,Familiar,Closed,Internet,Italian,Yes,Cash,10:30-22:30;,Mon;Tue;Wed;Thu;Fri;,U1098,Neutral,Satisfied,Neutral,22.182571,-100.963232,False,Social drinker,Formal,Family,Public,Single,Independent,1991,Variety,Thrifty protector,Catholic,Student,Green,68,Medium,1.76,Cash,Mexican
132854,22.1378633,-100.9383273,Sirlone,Carr. Mexico,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Not Permitted,Informal,Completely,Medium,Familiar,Closed,Internet,International,Yes,Bank Debit Cards,10:30-22:00;,Mon;Tue;Wed;Thu;Fri;,U1038,Neutral,Satisfied,Satisfied,22.125786,-100.943705,True,Social drinker,No preference,Family,Public,Single,Independent,1930,Variety,Thrifty protector,Catholic,Student,Blue,97,Low,1.83,Cash,Mexican
132854,22.1378633,-100.9383273,Sirlone,Carr. Mexico,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Not Permitted,Informal,Completely,Medium,Familiar,Closed,Internet,International,Yes,Bank Debit Cards,10:30-22:00;,Mon;Tue;Wed;Thu;Fri;,U1113,Dissatisfied,Dissatisfied,Dissatisfied,22.137343,-100.913935,False,Casual drinker,Formal,Family,Public,Single,Independent,1990,Variety,Thrifty protector,Catholic,Student,Blue,75,Medium,1.73,Cash,Burgers
132854,22.1378633,-100.9383273,Sirlone,Carr. Mexico,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Not Permitted,Informal,Completely,Medium,Familiar,Closed,Internet,International,Yes,Bank Debit Cards,10:30-22:00;,Mon;Tue;Wed;Thu;Fri;,U1008,Satisfied,Satisfied,Neutral,22.122989,-100.923811,False,Social drinker,Formal,Solitary,Public,Single,Independent,1989,Technology,Hard worker,Catholic,Student,Green,68,Low,1.72,Cash,Cafe-Coffee_Shop
132854,22.1378633,-100.9383273,Sirlone,Carr. Mexico,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Not Permitted,Informal,Completely,Medium,Familiar,Closed,Internet,International,Yes,Bank Debit Cards,10:30-22:00;,Mon;Tue;Wed;Thu;Fri;,U1111,Satisfied,Satisfied,Satisfied,22.143078,-100.908523,True,Casual drinker,Formal,Friends,Car owner,Single,Independent,1991,Variety,Hard worker,Catholic,Student,White,69,Medium,1.69,Cash,Mexican
132854,22.1378633,-100.9383273,Sirlone,Carr. Mexico,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Not Permitted,Informal,Completely,Medium,Familiar,Closed,Internet,International,Yes,Bank Debit Cards,10:30-22:00;,Mon;Tue;Wed;Thu;Fri;,U1037,Neutral,Satisfied,Dissatisfied,22.15031,-100.900536,False,Social drinker,No preference,Family,Public,Single,Independent,1990,Variety,Thrifty protector,Catholic,Student,Blue,52,Low,1.5,Cash,Mexican
132854,22.1378633,-100.9383273,Sirlone,Carr. Mexico,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Not Permitted,Informal,Completely,Medium,Familiar,Closed,Internet,International,Yes,Bank Debit Cards,10:30-22:00;,Mon;Tue;Wed;Thu;Fri;,U1102,Satisfied,Satisfied,Satisfied,22.137131,-100.941151,False,Social drinker,No preference,Friends,On foot,Single,Independent,1989,Eco friendly,Conformist,Atheist,Student,Black,90,Low,1.78,Cash,Pizzeria
132851,22.136872,-100.9345736,Kfc,?,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Closed,Internet,American,Yes,Cash,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1052,Neutral,Dissatisfied,Satisfied,22.138055,-100.936005,True,Social drinker,No preference,Family,On foot,Single,Independent,1990,Variety,Conformist,Catholic,Student,Blue,85,Low,1.8,Cash,Bakery
132851,22.136872,-100.9345736,Kfc,?,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Closed,Internet,American,Yes,Cash,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1069,Neutral,Dissatisfied,Dissatisfied,19.347641,-99.130229,False,Social drinker,No preference,Family,Public,Single,Independent,1983,Variety,Thrifty protector,Catholic,Professional,Black,60,Medium,1.56,Cash,Mexican
132851,22.136872,-100.9345736,Kfc,?,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Closed,Internet,American,Yes,Cash,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1008,Neutral,Neutral,Neutral,22.122989,-100.923811,False,Social drinker,Formal,Solitary,Public,Single,Independent,1989,Technology,Hard worker,Catholic,Student,Green,68,Low,1.72,Cash,Cafe-Coffee_Shop
132851,22.136872,-100.9345736,Kfc,?,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Closed,Internet,American,Yes,Cash,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1111,Satisfied,Neutral,Dissatisfied,22.143078,-100.908523,True,Casual drinker,Formal,Friends,Car owner,Single,Independent,1991,Variety,Hard worker,Catholic,Student,White,69,Medium,1.69,Cash,Mexican
132851,22.136872,-100.9345736,Kfc,?,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Closed,Internet,American,Yes,Cash,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1037,Satisfied,Satisfied,Neutral,22.15031,-100.900536,False,Social drinker,No preference,Family,Public,Single,Independent,1990,Variety,Thrifty protector,Catholic,Student,Blue,52,Low,1.5,Cash,Mexican
132851,22.136872,-100.9345736,Kfc,?,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Closed,Internet,American,Yes,Cash,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1015,Neutral,Neutral,Neutral,22.12676,-100.905209,True,Social drinker,Informal,Family,Public,Single,Independent,1989,Technology,Thrifty protector,Catholic,Student,Black,87,Medium,1.67,Cash,Mexican
132851,22.136872,-100.9345736,Kfc,?,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Closed,Internet,American,Yes,Cash,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1131,Satisfied,Satisfied,Satisfied,22.138245,-100.910948,True,Social drinker,No preference,Friends,Car owner,Married,Kids,1990,Eco friendly,Hard worker,Atheist,Student,Black,90,Medium,1.8,Cash,Mexican
132846,22.1422732,-100.9426537,El Lechon Potosino ,Circuito Oriente Esq. Carretera 57,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Permitted,Casual,No Accessibility,Low,Familiar,Open,Internet,International,Yes,Cash,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1120,Satisfied,Satisfied,Neutral,22.121857,-100.904279,False,Abstemious,Informal,Friends,Public,Single,Independent,1930,Variety,Hard worker,Atheist,Student,Green,47,Low,1.57,Cash,Mexican
132846,22.1422732,-100.9426537,El Lechon Potosino ,Circuito Oriente Esq. Carretera 57,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Permitted,Casual,No Accessibility,Low,Familiar,Open,Internet,International,Yes,Cash,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1069,Dissatisfied,Dissatisfied,Dissatisfied,19.347641,-99.130229,False,Social drinker,No preference,Family,Public,Single,Independent,1983,Variety,Thrifty protector,Catholic,Professional,Black,60,Medium,1.56,Cash,Mexican
132846,22.1422732,-100.9426537,El Lechon Potosino ,Circuito Oriente Esq. Carretera 57,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Permitted,Casual,No Accessibility,Low,Familiar,Open,Internet,International,Yes,Cash,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1008,Neutral,Neutral,Neutral,22.122989,-100.923811,False,Social drinker,Formal,Solitary,Public,Single,Independent,1989,Technology,Hard worker,Catholic,Student,Green,68,Low,1.72,Cash,Cafe-Coffee_Shop
132846,22.1422732,-100.9426537,El Lechon Potosino ,Circuito Oriente Esq. Carretera 57,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Permitted,Casual,No Accessibility,Low,Familiar,Open,Internet,International,Yes,Cash,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1102,Satisfied,Satisfied,Satisfied,22.137131,-100.941151,False,Social drinker,No preference,Friends,On foot,Single,Independent,1989,Eco friendly,Conformist,Atheist,Student,Black,90,Low,1.78,Cash,Pizzeria
132845,22.1262926,-100.9007764,Cenaduria El Rincón De Tlaquepaque,Av. Seminario,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Yes,Cash,19:30-23:30;,Mon;Tue;Wed;Thu;Fri;,U1120,Neutral,Dissatisfied,Satisfied,22.121857,-100.904279,False,Abstemious,Informal,Friends,Public,Single,Independent,1930,Variety,Hard worker,Atheist,Student,Green,47,Low,1.57,Cash,Mexican
132845,22.1262926,-100.9007764,Cenaduria El Rincón De Tlaquepaque,Av. Seminario,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Yes,Cash,19:30-23:30;,Mon;Tue;Wed;Thu;Fri;,U1037,Dissatisfied,Dissatisfied,Dissatisfied,22.15031,-100.900536,False,Social drinker,No preference,Family,Public,Single,Independent,1990,Variety,Thrifty protector,Catholic,Student,Blue,52,Low,1.5,Cash,Mexican
132845,22.1262926,-100.9007764,Cenaduria El Rincón De Tlaquepaque,Av. Seminario,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Yes,Cash,19:30-23:30;,Mon;Tue;Wed;Thu;Fri;,U1069,Dissatisfied,Dissatisfied,Dissatisfied,19.347641,-99.130229,False,Social drinker,No preference,Family,Public,Single,Independent,1983,Variety,Thrifty protector,Catholic,Professional,Black,60,Medium,1.56,Cash,Mexican
132845,22.1262926,-100.9007764,Cenaduria El Rincón De Tlaquepaque,Av. Seminario,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Yes,Cash,19:30-23:30;,Mon;Tue;Wed;Thu;Fri;,U1111,Satisfied,Satisfied,Neutral,22.143078,-100.908523,True,Casual drinker,Formal,Friends,Car owner,Single,Independent,1991,Variety,Hard worker,Catholic,Student,White,69,Medium,1.69,Cash,Mexican
132845,22.1262926,-100.9007764,Cenaduria El Rincón De Tlaquepaque,Av. Seminario,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Yes,Cash,19:30-23:30;,Mon;Tue;Wed;Thu;Fri;,U1015,Neutral,Neutral,Neutral,22.12676,-100.905209,True,Social drinker,Informal,Family,Public,Single,Independent,1989,Technology,Thrifty protector,Catholic,Student,Black,87,Medium,1.67,Cash,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1116,Satisfied,Satisfied,Satisfied,22.156469,-100.98554,False,Social drinker,Formal,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,40,Medium,1.71,Visa,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1075,Neutral,Satisfied,Neutral,22.167575,-100.960364,False,Casual drinker,Informal,Family,Car owner,Single,Independent,1991,Technology,Thrifty protector,Catholic,Student,White,68,Medium,1.6,Cash,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1036,Neutral,Satisfied,Satisfied,22.160572,-100.989418,False,Social drinker,Informal,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Blue,76,Medium,1.7,Cash,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1071,Neutral,Neutral,Neutral,22.154339,-100.975342,False,Abstemious,Formal,Friends,Car owner,Single,Independent,1930,Variety,Hunter ostentatious,Atheist,Student,Blue,40,High,1.73,Cash,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1104,Neutral,Satisfied,Neutral,22.149005,-100.978153,True,Social drinker,No preference,Family,Car owner,Single,Independent,1991,Technology,Hunter ostentatious,Catholic,Student,Blue,75,Medium,1.71,Cash,Italian
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1106,Satisfied,Neutral,Neutral,18.927072,-99.173584,False,Casual drinker,Informal,Friends,Car owner,Single,Independent,1930,Technology,Hard worker,Catholic,Professional,Blue,65,Medium,1.71,Cash,Barbecue
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1045,Neutral,Neutral,Neutral,22.156724,-100.984268,False,Casual drinker,Elegant,Friends,Car owner,Single,Independent,1991,Technology,Thrifty protector,Mormon,Student,Orange,68,High,1.6,Cash,Middle_Eastern
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1009,Satisfied,Satisfied,Neutral,22.159427,-100.990448,False,Abstemious,Formal,Family,On foot,Single,Kids,1991,Variety,Thrifty protector,Catholic,Student,Green,75,Medium,1.78,Cash,Diner
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1016,Satisfied,Satisfied,Satisfied,22.156247,-100.977402,False,Casual drinker,Informal,Friends,On foot,Single,Independent,1991,Eco friendly,Thrifty protector,Catholic,Student,Green,70,Medium,1.67,Cash,Cafe-Coffee_Shop
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1099,Satisfied,Satisfied,Satisfied,22.184862,-100.970535,True,Social drinker,Informal,Family,Public,Single,Independent,1989,Technology,Conformist,Catholic,Student,Purple,70,High,Satisfied,Visa,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1135,Dissatisfied,Dissatisfied,Dissatisfied,22.170396,-100.949936,False,Casual drinker,Informal,Family,On foot,Single,Kids,1988,Variety,Hunter ostentatious,Catholic,Student,Purple,66,Low,1.54,Cash,Organic-Healthy
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1032,Neutral,Neutral,Dissatisfied,22.169184,-100.986843,False,Abstemious,Formal,Family,Public,Single,Independent,1989,Variety,Hard worker,Catholic,Student,Blue,40,Medium,1.75,Cash,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1062,Dissatisfied,Dissatisfied,Dissatisfied,22.195826,-101.006317,False,Casual drinker,Informal,Friends,Car owner,Single,Independent,1985,Variety,Hard worker,Catholic,Student,Yellow,88,Medium,1.68,Cash,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1078,Dissatisfied,Satisfied,Neutral,22.172109,-100.963199,True,Social drinker,Informal,Solitary,Car owner,Single,Independent,1983,Variety,Hard worker,Catholic,Professional,Blue,69,Medium,1.69,Cash,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1089,Neutral,Neutral,Neutral,22.162562,-100.99313,True,Casual drinker,Informal,Family,Public,Single,Independent,1990,Variety,Conformist,Catholic,Student,White,54,Low,1.6,Cash,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1029,Dissatisfied,Neutral,Dissatisfied,22.151796,-100.989075,True,Casual drinker,Formal,Family,Public,Single,Independent,1990,Variety,Conformist,Catholic,Student,White,58,Low,1.6,Cash,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1019,Dissatisfied,Dissatisfied,Dissatisfied,22.153385,-100.975294,False,Casual drinker,No preference,Family,Public,Single,Independent,1989,Variety,Thrifty protector,Catholic,Student,Purple,59,Medium,1.6,Cash,Family
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1137,Satisfied,Satisfied,Satisfied,22.144803,-100.944623,False,Social drinker,Formal,Family,Public,Single,Independent,1989,Eco friendly,Hard worker,Catholic,Student,Blue,72,Low,1.78,Cash,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1114,Dissatisfied,Dissatisfied,Dissatisfied,22.177726,-101.014094,False,Abstemious,No preference,Family,On foot,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Blue,58,Medium,1.68,Cash,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1061,Neutral,Satisfied,Neutral,22.140388,-100.937321,False,Social drinker,No preference,Friends,Car owner,Single,Independent,1990,Technology,Hard worker,Catholic,Professional,Blue,40,Medium,1.76,Bank debit cards,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1112,Neutral,Dissatisfied,Dissatisfied,22.143078,-100.908523,True,Casual drinker,Formal,Friends,Car owner,Single,Independent,1991,Variety,Hard worker,Catholic,Student,White,69,Medium,1.69,Cash,Mexican
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1057,Neutral,Dissatisfied,Neutral,22.196624,-100.91217,True,Casual drinker,Formal,Friends,Public,Single,Independent,1989,Technology,Hunter ostentatious,Catholic,Student,Yellow,69,Medium,1.83,Visa,American
132834,22.156469,-100.98554,Gorditas Doa Gloria,Sevilla Y Olmedo 715 A,San Luis Potosi,San Luis Potosi,Mexico,78349,No Alcohol,Not Permitted,Casual,No Accessibility,Low,Familiar,Closed,Internet,Mexican,Public,Cash,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;,U1073,Dissatisfied,Dissatisfied,Dissatisfied,22.15,-100.983,False,Abstemious,Informal,Solitary,Car owner,Widow,Kids,1989,Eco friendly,Hard worker,Atheist,Others,Yellow,118,Medium,1.79,Cash,American
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1077,Satisfied,Satisfied,Satisfied,22.156469,-100.98554,False,Social drinker,Elegant,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,65,Medium,1.71,Bank debit cards,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1055,Satisfied,Satisfied,Satisfied,22.143289,-100.987683,False,Abstemious,No preference,Family,Car owner,Married,Dependent,1952,Technology,Hard worker,Catholic,Professional,Blue,70,Medium,1.66,Cash,Breakfast-Brunch
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1053,Neutral,Satisfied,Dissatisfied,22.175833,-100.986671,False,Casual drinker,Informal,Family,Public,Single,Independent,1990,Variety,Thrifty protector,Catholic,Student,Red,66,Low,1.72,Cash,Mexican
